xrsa_flux,xrsb_flux,status,flare_class
7.7035374e-08,1.1960508e-06,EVENT_PEAK,C1.1
1.9263389e-08,8.208449e-07,EVENT_END,nan
1.1164034e-08,6.930928e-07,POST_EVENT,nan
7.807852e-09,5.88718e-07,EVENT_START,nan
3.3680874e-07,2.9587811e-06,EVENT_PEAK,C2.9
5.5310167e-08,1.207026e-06,EVENT_END,nan
1.0534588e-08,7.015395e-07,EVENT_START,nan
2.1893238e-06,1.923324e-05,EVENT_PEAK,M1.9
5.063025e-07,8.908714e-06,EVENT_END,nan
2.8703102e-08,1.1089381e-06,EVENT_START,nan
7.481216e-08,1.476332e-06,EVENT_PEAK,C1.4
3.5220015e-08,1.2026655e-06,EVENT_END,nan
2.3646713e-08,1.0706465e-06,POST_EVENT,nan
7.5544735e-09,7.569624e-07,EVENT_START,nan
8.7601606e-08,1.5097244e-06,EVENT_PEAK,C1.5
1.6482542e-08,1.0165335e-06,EVENT_END,nan
5.478804e-09,7.670646e-07,EVENT_START,nan
3.9217937e-08,1.121645e-06,EVENT_PEAK,C1.1
1.1903972e-08,9.1083143e-07,EVENT_END,nan
6.690413e-09,7.6699246e-07,POST_EVENT,nan
3.4674854e-09,7.419356e-07,EVENT_START,nan
5.8564318e-08,1.4973926e-06,EVENT_PEAK,C1.4
4.0904155e-08,1.4595499e-06,EVENT_START,nan
4.1699113e-08,1.5580835e-06,EVENT_PEAK,C1.5
3.291109e-08,1.4854423e-06,EVENT_END,nan
2.7352616e-08,1.41528e-06,POST_EVENT,nan
1.7066604e-08,1.1382516e-06,EVENT_START,nan
2.0007512e-07,1.7068498e-06,EVENT_PEAK,C1.7
3.862474e-08,1.2806571e-06,EVENT_END,nan
1.8891347e-08,1.1230663e-06,POST_EVENT,nan
1e-09,8.168332e-07,EVENT_START,nan
4.371806e-08,1.146638e-06,EVENT_PEAK,C1.1
1.3120943e-09,9.581296e-07,EVENT_END,nan
1e-09,8.2332036e-07,POST_EVENT,nan
1.0050842e-08,8.988346e-07,EVENT_START,nan
6.1961214e-07,5.635409e-06,EVENT_PEAK,C5.6
1.2860326e-07,3.1303603e-06,EVENT_END,nan
3.1278315e-08,1.6934064e-06,EVENT_START,nan
2.3085519e-07,2.9506962e-06,EVENT_PEAK,C2.9
7.8611905e-08,2.256992e-06,EVENT_END,nan
2.98896e-08,1.6800203e-06,POST_EVENT,nan
2.8381573e-08,1.1767858e-06,EVENT_START,nan
2.4800244e-07,3.4246898e-06,EVENT_PEAK,C3.4
7.9077964e-08,2.1642904e-06,EVENT_END,nan
1.1311558e-08,1.2090549e-06,POST_EVENT,nan
7.139355e-09,1.0307892e-06,EVENT_START,nan
5.9030714e-07,4.1464664e-06,EVENT_PEAK,C4.1
1.2943052e-07,2.4029598e-06,EVENT_END,nan
1.2669648e-07,2.6462137e-06,EVENT_START,nan
3.1177404e-07,5.0711333e-06,EVENT_PEAK,C5.0
1.2162555e-07,3.6229897e-06,EVENT_END,nan
7.1104715e-08,2.698413e-06,POST_EVENT,nan
6.822322e-08,2.6459657e-06,EVENT_START,nan
2.9877483e-06,1.1904738e-05,EVENT_PEAK,M1.1
6.22816e-07,6.288923e-06,EVENT_END,nan
7.58967e-08,2.6167324e-06,POST_EVENT,nan
1e-09,7.1920005e-07,EVENT_START,nan
3.7504574e-06,1.4940191e-05,EVENT_PEAK,M1.4
1.02739e-06,6.400792e-06,EVENT_END,nan
1e-09,8.005475e-07,EVENT_START,nan
1.5353304e-08,1.0720719e-06,EVENT_PEAK,C1.0
1e-09,8.794255e-07,EVENT_END,nan
1.7110546e-08,1.0796563e-06,EVENT_START,nan
1.4519792e-07,2.1009453e-06,EVENT_PEAK,C2.1
4.0977906e-08,1.51399e-06,EVENT_END,nan
1.479041e-08,1.1278174e-06,POST_EVENT,nan
2.0534902e-08,1.2682126e-06,EVENT_START,nan
3.8184078e-07,5.1153143e-06,EVENT_PEAK,C5.1
1.0873635e-07,2.995485e-06,EVENT_END,nan
2.1858304e-08,1.5232392e-06,EVENT_START,nan
3.0404792e-07,5.025056e-06,EVENT_PEAK,C5.0
9.18978e-08,3.1396992e-06,EVENT_END,nan
4.2606942e-08,2.0521452e-06,EVENT_START,nan
2.516368e-07,4.090404e-06,EVENT_PEAK,C4.0
8.8071694e-08,2.9802743e-06,EVENT_END,nan
2.6862528e-08,2.0209443e-06,POST_EVENT,nan
9.679012e-09,1.1179525e-06,EVENT_START,nan
6.2345265e-07,5.0254466e-06,EVENT_PEAK,C5.0
1.3540925e-07,2.9815324e-06,EVENT_END,nan
2.0985516e-08,1.4216362e-06,EVENT_START,nan
5.318365e-07,5.8123833e-06,EVENT_PEAK,C5.8
1.4159058e-07,3.1042596e-06,EVENT_END,nan
2.0854772e-08,1.3627018e-06,POST_EVENT,nan
8.496547e-09,9.890836e-07,EVENT_START,nan
5.6237518e-08,1.6157339e-06,EVENT_PEAK,C1.6
2.216052e-08,1.2748585e-06,EVENT_END,nan
1.26526745e-08,1.1157829e-06,EVENT_START,nan
2.992039e-07,4.1384383e-06,EVENT_PEAK,C4.1
7.71047e-08,2.548529e-06,EVENT_END,nan
1.6161136e-08,1.2324493e-06,EVENT_START,nan
1.2678762e-06,1.323913e-05,EVENT_PEAK,M1.3
3.8706645e-07,6.592952e-06,EVENT_END,nan
4.353698e-08,1.9433378e-06,EVENT_START,nan
1.5535595e-07,3.0321637e-06,EVENT_PEAK,C3.0
8.787392e-08,2.6148266e-06,EVENT_START,nan
2.0788447e-07,3.5044195e-06,EVENT_PEAK,C3.5
8.2205744e-08,2.7569715e-06,EVENT_END,nan
6.6783784e-08,2.610136e-06,POST_EVENT,nan
1.2041004e-08,1.5498034e-06,EVENT_START,nan
5.8304785e-08,2.1182705e-06,EVENT_PEAK,C2.1
2.1009683e-08,1.7476474e-06,EVENT_END,nan
1.2279797e-08,1.5245994e-06,POST_EVENT,nan
1.8762378e-08,1.4224718e-06,EVENT_START,nan
1.0265584e-06,9.052215e-06,EVENT_PEAK,C9.0
2.5862943e-07,4.9520354e-06,EVENT_END,nan
2.799007e-08,1.5897676e-06,EVENT_START,nan
1.5419532e-07,2.5787824e-06,EVENT_PEAK,C2.5
4.5076774e-08,1.8445361e-06,EVENT_END,nan
2.4671658e-08,1.5584276e-06,POST_EVENT,nan
9.271279e-09,9.998893e-07,EVENT_START,nan
7.070503e-08,1.450691e-06,EVENT_PEAK,C1.4
1.9688592e-08,1.1334736e-06,EVENT_END,nan
7.6471895e-09,9.515657e-07,POST_EVENT,nan
3.2108944e-09,8.1301033e-07,EVENT_START,nan
3.535893e-08,1.1653459e-06,EVENT_PEAK,C1.1
1.3772356e-08,9.565808e-07,EVENT_END,nan
1.1734451e-08,9.41089e-07,EVENT_START,nan
1.0196858e-07,2.1195967e-06,EVENT_PEAK,C2.1
3.141117e-08,1.472658e-06,EVENT_END,nan
4.7906292e-09,9.1144443e-07,POST_EVENT,nan
1e-09,8.2637325e-07,EVENT_START,nan
9.8708355e-08,1.982955e-06,EVENT_PEAK,C1.9
2.040589e-08,1.3155452e-06,EVENT_END,nan
4.2620183e-09,8.262294e-07,POST_EVENT,nan
8.450087e-09,7.827784e-07,EVENT_START,nan
7.645421e-08,1.5183945e-06,EVENT_PEAK,C1.5
2.4006855e-08,1.0863637e-06,EVENT_END,nan
1.4864245e-08,8.674668e-07,EVENT_START,nan
3.408161e-08,1.1892623e-06,EVENT_PEAK,C1.1
2.013756e-08,1.08386e-06,EVENT_START,nan
2.8591224e-08,1.1502094e-06,EVENT_PEAK,C1.1
2.114084e-08,1.0706052e-06,EVENT_END,nan
2.2533229e-08,1.0528549e-06,POST_EVENT,nan
2.4558842e-08,1.0952865e-06,EVENT_START,nan
7.84182e-08,1.788453e-06,EVENT_PEAK,C1.7
6.533036e-08,1.7370947e-06,EVENT_START,nan
1.6017034e-07,2.6615016e-06,EVENT_PEAK,C2.6
8.597918e-08,2.1236347e-06,EVENT_END,nan
4.944717e-08,1.7196738e-06,POST_EVENT,nan
9.3638945e-09,8.3176275e-07,EVENT_START,nan
1.2683387e-07,2.0957518e-06,EVENT_PEAK,C2.0
3.0514563e-08,1.3376274e-06,EVENT_END,nan
8.992242e-09,9.2145217e-07,EVENT_START,nan
1.8937756e-07,2.215027e-06,EVENT_PEAK,C2.2
4.4458087e-08,1.4784786e-06,EVENT_END,nan
2.1666812e-08,1.1351929e-06,EVENT_START,nan
2.0550874e-07,2.7486037e-06,EVENT_PEAK,C2.7
4.5680583e-08,1.7887033e-06,EVENT_END,nan
1.1535561e-08,1.078171e-06,POST_EVENT,nan
1.8625075e-08,9.867747e-07,EVENT_START,nan
7.312108e-08,1.4985759e-06,EVENT_PEAK,C1.4
2.3920384e-08,1.0945672e-06,EVENT_END,nan
1.8867812e-08,9.4993976e-07,POST_EVENT,nan
1.9730829e-08,9.579848e-07,EVENT_START,nan
6.0830956e-08,1.4779487e-06,EVENT_PEAK,C1.4
3.9954887e-08,1.2751326e-06,EVENT_START,nan
1.04658e-07,1.9527902e-06,EVENT_PEAK,C1.9
3.353361e-08,1.4132166e-06,EVENT_END,nan
2.3452213e-08,1.2104467e-06,POST_EVENT,nan
1.4631912e-08,9.059301e-07,EVENT_START,nan
6.705919e-08,1.4698411e-06,EVENT_PEAK,C1.4
2.3615103e-08,1.0788453e-06,EVENT_END,nan
1.1877105e-08,8.868058e-07,POST_EVENT,nan
1.3109155e-08,8.4234296e-07,EVENT_START,nan
4.839093e-08,1.2282862e-06,EVENT_PEAK,C1.2
2.6809454e-08,1.1027936e-06,EVENT_START,nan
2.8002587e-08,1.1331903e-06,EVENT_PEAK,C1.1
2.4967672e-08,1.0965125e-06,EVENT_END,nan
2.5887855e-08,1.0828621e-06,POST_EVENT,nan
1.5449926e-08,7.746685e-07,EVENT_START,nan
5.7967878e-08,1.1514868e-06,EVENT_PEAK,C1.1
2.3488484e-08,9.397433e-07,EVENT_END,nan
1.495553e-08,7.6899516e-07,POST_EVENT,nan
1.757397e-08,8.0811475e-07,EVENT_START,nan
6.903287e-08,1.3022678e-06,EVENT_PEAK,C1.3
2.3403969e-08,9.4988764e-07,EVENT_END,nan
1.8278998e-08,7.8268397e-07,POST_EVENT,nan
1.9710832e-08,7.770841e-07,EVENT_START,nan
4.0723965e-08,1.1801218e-06,EVENT_PEAK,C1.1
2.142059e-08,9.505507e-07,EVENT_END,nan
1.1727774e-08,7.722919e-07,POST_EVENT,nan
1.1926375e-08,7.6221244e-07,EVENT_START,nan
4.5129894e-08,1.3324967e-06,EVENT_PEAK,C1.3
1.8860744e-08,9.974306e-07,EVENT_END,nan
1.2759333e-08,7.946403e-07,EVENT_START,nan
8.71946e-08,1.378667e-06,EVENT_PEAK,C1.3
1.974024e-08,9.2644876e-07,EVENT_END,nan
1.3173065e-08,7.4859724e-07,POST_EVENT,nan
1.7700174e-08,8.0399576e-07,EVENT_START,nan
4.7585164e-08,1.2648604e-06,EVENT_PEAK,C1.2
1.896138e-08,1.0015376e-06,EVENT_END,nan
2.4607768e-08,9.814698e-07,EVENT_START,nan
4.4718172e-07,5.2845176e-06,EVENT_PEAK,C5.2
1.13928415e-07,2.849841e-06,EVENT_END,nan
1.1993764e-07,1.9896993e-06,EVENT_START,nan
6.6637836e-07,7.5815583e-06,EVENT_PEAK,C7.5
1.7001835e-07,4.2580937e-06,EVENT_END,nan
6.0905386e-08,2.0308748e-06,POST_EVENT,nan
1.8384611e-08,8.378578e-07,EVENT_START,nan
1.0473993e-07,1.6813068e-06,EVENT_PEAK,C1.6
2.9137341e-08,1.1720396e-06,EVENT_END,nan
2.0685272e-08,1.0587553e-06,EVENT_START,nan
6.860077e-07,5.8988885e-06,EVENT_PEAK,C5.8
1.5553296e-07,3.2734679e-06,EVENT_END,nan
7.524906e-08,2.1586127e-06,EVENT_START,nan
5.467403e-07,5.645585e-06,EVENT_PEAK,C5.6
1.8592479e-07,3.693287e-06,EVENT_END,nan
1.069e-07,2.6013342e-06,EVENT_START,nan
2.6076276e-07,3.8428543e-06,EVENT_PEAK,C3.8
1.1654719e-07,2.943375e-06,EVENT_END,nan
8.2191406e-08,2.4491835e-06,POST_EVENT,nan
1.0260551e-07,2.1836033e-06,EVENT_START,nan
2.0447429e-07,3.099111e-06,EVENT_PEAK,C3.0
1.0946949e-07,2.5370457e-06,EVENT_END,nan
6.719449e-08,2.1519118e-06,POST_EVENT,nan
3.3271557e-09,6.662768e-07,EVENT_START,nan
4.0078078e-07,4.2899487e-06,EVENT_PEAK,C4.2
1.8342342e-07,2.422428e-06,EVENT_START,nan
2.73979e-07,3.632419e-06,EVENT_PEAK,C3.6
1.4242714e-07,2.9001897e-06,EVENT_END,nan
8.481761e-08,2.3999255e-06,POST_EVENT,nan
2.8190337e-08,1.2370788e-06,EVENT_START,nan
3.4562646e-07,5.3448434e-06,EVENT_PEAK,C5.3
1.2371594e-07,3.2452804e-06,EVENT_END,nan
2.0100908e-08,1.2639499e-06,POST_EVENT,nan
7.987476e-09,9.640668e-07,EVENT_START,nan
6.136105e-08,1.4521163e-06,EVENT_PEAK,C1.4
1.4146127e-08,1.142333e-06,EVENT_END,nan
9.718594e-09,9.399981e-07,POST_EVENT,nan
6.7406156e-09,9.389232e-07,EVENT_START,nan
5.0998924e-08,1.3399203e-06,EVENT_PEAK,C1.3
1.9797877e-08,1.0924217e-06,EVENT_END,nan
1.7053006e-08,1.0333798e-06,EVENT_START,nan
1.05967054e-07,1.9433435e-06,EVENT_PEAK,C1.9
4.5856844e-08,1.4581069e-06,EVENT_END,nan
1.701865e-08,1.0434825e-06,POST_EVENT,nan
2.128081e-08,9.062219e-07,EVENT_START,nan
6.3164556e-08,1.441702e-06,EVENT_PEAK,C1.4
2.638533e-08,1.0725788e-06,EVENT_END,nan
1.96157e-08,8.8551997e-07,POST_EVENT,nan
1.5654324e-08,7.414044e-07,EVENT_START,nan
8.0649286e-08,1.4197109e-06,EVENT_PEAK,C1.4
3.133971e-08,1.0287465e-06,EVENT_END,nan
1.2661071e-08,8.7022454e-07,EVENT_START,nan
5.79812e-08,1.4281597e-06,EVENT_PEAK,C1.4
2.0738288e-08,1.0616683e-06,EVENT_END,nan
1.7302924e-08,9.74193e-07,EVENT_START,nan
8.276603e-08,1.9292113e-06,EVENT_PEAK,C1.9
3.23702e-08,1.4377002e-06,EVENT_END,nan
1.1629471e-08,1.0013761e-06,POST_EVENT,nan
1.1680798e-08,8.7110067e-07,EVENT_START,nan
8.0554315e-08,1.9394188e-06,EVENT_PEAK,C1.9
2.829982e-08,1.3724593e-06,EVENT_END,nan
2.520044e-08,1.2366438e-06,EVENT_START,nan
1.4770372e-07,2.3319521e-06,EVENT_PEAK,C2.3
4.0270947e-08,1.5938512e-06,EVENT_END,nan
1.8116225e-08,1.1973773e-06,POST_EVENT,nan
1.982502e-08,9.252596e-07,EVENT_START,nan
2.861772e-07,3.112286e-06,EVENT_PEAK,C3.1
8.653769e-08,1.8444956e-06,EVENT_END,nan
1.591553e-08,1.0587007e-06,EVENT_START,nan
2.907803e-07,3.41936e-06,EVENT_PEAK,C3.4
8.663713e-08,2.0129623e-06,EVENT_END,nan
1.577962e-08,1.0649447e-06,POST_EVENT,nan
3.038944e-08,1.0942275e-06,EVENT_START,nan
1.9667948e-07,3.1731072e-06,EVENT_PEAK,C3.1
7.4041054e-08,2.062945e-06,EVENT_END,nan
6.52162e-08,1.8874165e-06,EVENT_START,nan
2.2463455e-07,3.274426e-06,EVENT_PEAK,C3.2
7.5777066e-08,2.2946278e-06,EVENT_END,nan
5.6983065e-08,1.7900617e-06,POST_EVENT,nan
4.36577e-08,1.6442126e-06,EVENT_START,nan
2.3517465e-07,3.5152577e-06,EVENT_PEAK,C3.5
7.7384776e-08,2.317447e-06,EVENT_END,nan
3.583657e-08,1.591739e-06,POST_EVENT,nan
1.665355e-08,6.5543435e-07,EVENT_START,nan
6.5546494e-08,1.2125705e-06,EVENT_PEAK,C1.2
2.0918499e-08,8.699306e-07,EVENT_END,nan
1.2460066e-08,6.311883e-07,POST_EVENT,nan
1.249119e-08,6.1265985e-07,EVENT_START,nan
3.5942517e-08,1.0388655e-06,EVENT_PEAK,C1.0
1.5165515e-08,7.4624876e-07,EVENT_END,nan
1.2224234e-08,5.947575e-07,POST_EVENT,nan
1.1130762e-08,5.732057e-07,EVENT_START,nan
7.419579e-08,1.4719527e-06,EVENT_PEAK,C1.4
2.1020211e-08,9.264063e-07,EVENT_END,nan
7.610583e-09,5.671061e-07,EVENT_START,nan
5.0795457e-08,1.318418e-06,EVENT_PEAK,C1.3
1.7396166e-08,8.948863e-07,EVENT_END,nan
1.089227e-08,5.53819e-07,POST_EVENT,nan
1.2524438e-08,5.167288e-07,EVENT_START,nan
7.7071384e-08,1.5174732e-06,EVENT_PEAK,C1.5
2.0375044e-08,9.593776e-07,EVENT_END,nan
8.434228e-09,5.2501224e-07,POST_EVENT,nan
1.3432222e-08,6.7145766e-07,EVENT_START,nan
4.8872916e-08,1.0381318e-06,EVENT_PEAK,C1.0
1.9158012e-08,8.2908286e-07,EVENT_END,nan
1.243732e-08,6.71419e-07,POST_EVENT,nan
2.054299e-08,6.873291e-07,EVENT_START,nan
6.783784e-08,1.41566e-06,EVENT_PEAK,C1.4
1.9571184e-08,9.0765235e-07,EVENT_END,nan
9.66308e-09,6.8369474e-07,POST_EVENT,nan
6.0424017e-09,5.172624e-07,EVENT_START,nan
5.1490137e-08,8.523495e-07,EVENT_PEAK,B8.5
1.1147551e-08,6.1782896e-07,EVENT_END,nan
9.038989e-09,4.958395e-07,POST_EVENT,nan
4.128724e-09,4.9145825e-07,EVENT_START,nan
3.029705e-08,8.997154e-07,EVENT_PEAK,B8.9
6.7912262e-09,6.92752e-07,EVENT_END,nan
4.3036397e-09,5.061995e-07,POST_EVENT,nan
7.635903e-09,4.6043976e-07,EVENT_START,nan
1.882154e-08,6.838488e-07,EVENT_PEAK,B6.8
8.401858e-09,5.4818594e-07,EVENT_END,nan
5.4370437e-09,4.8898823e-07,EVENT_START,nan
8.286759e-08,1.5069784e-06,EVENT_PEAK,C1.5
2.251587e-08,9.2685246e-07,EVENT_END,nan
3.6370174e-09,4.6872134e-07,POST_EVENT,nan
4.288513e-09,4.4140467e-07,EVENT_START,nan
2.5371278e-08,6.9173916e-07,EVENT_PEAK,B6.9
8.866132e-09,5.091514e-07,EVENT_END,nan
5.3277884e-09,4.3227627e-07,POST_EVENT,nan
4.4942543e-09,4.2512426e-07,EVENT_START,nan
1.3565182e-08,6.109883e-07,EVENT_PEAK,B6.1
9.740526e-09,5.3553583e-07,EVENT_START,nan
2.1825149e-07,2.307175e-06,EVENT_PEAK,C2.3
5.0837535e-08,1.2413756e-06,EVENT_END,nan
1.755639e-08,7.202124e-07,EVENT_START,nan
5.4563078e-08,1.1861259e-06,EVENT_PEAK,C1.1
3.24672e-08,1.01073e-06,EVENT_START,nan
6.531312e-08,1.3149338e-06,EVENT_PEAK,C1.3
3.4058505e-08,1.0368809e-06,EVENT_END,nan
3.6259532e-08,1.0216523e-06,EVENT_START,nan
7.565181e-08,1.4229064e-06,EVENT_PEAK,C1.4
6.2970265e-08,1.3700978e-06,EVENT_START,nan
7.2634e-08,1.4134934e-06,EVENT_PEAK,C1.4
6.463945e-08,1.3671261e-06,EVENT_END,nan
6.198132e-08,1.3494382e-06,POST_EVENT,nan
3.3924618e-08,1.1270203e-06,EVENT_START,nan
1.16305394e-07,1.900672e-06,EVENT_PEAK,C1.9
5.6044666e-08,1.4917011e-06,EVENT_START,nan
2.0089607e-07,2.832571e-06,EVENT_PEAK,C2.8
1.10519096e-07,2.3455736e-06,EVENT_START,nan
1.4778489e-07,2.6592081e-06,EVENT_PEAK,C2.6
9.963176e-08,2.3659838e-06,EVENT_END,nan
9.106636e-08,2.2736351e-06,POST_EVENT,nan
3.9932846e-08,1.2489339e-06,EVENT_START,nan
3.0935737e-06,1.9162064e-05,EVENT_PEAK,M1.9
6.9726144e-07,8.206859e-06,EVENT_END,nan
2.7623404e-08,1.3139081e-06,POST_EVENT,nan
1.6608183e-08,9.82028e-07,EVENT_START,nan
6.90832e-08,1.3939913e-06,EVENT_PEAK,C1.3
3.509614e-08,1.1567066e-06,EVENT_END,nan
1.8338865e-08,9.669922e-07,POST_EVENT,nan
1.1489285e-08,6.4215686e-07,EVENT_START,nan
8.8277346e-07,7.148189e-06,EVENT_PEAK,C7.1
2.2007023e-07,3.4492593e-06,EVENT_END,nan
6.9026793e-09,6.3210035e-07,POST_EVENT,nan
4.4261506e-09,4.6450828e-07,EVENT_START,nan
3.654715e-08,9.543326e-07,EVENT_PEAK,B9.5
7.33643e-09,6.229895e-07,EVENT_END,nan
2.9443663e-09,4.6515456e-07,POST_EVENT,nan
9.275536e-09,5.819913e-07,EVENT_START,nan
4.8487312e-08,1.0949216e-06,EVENT_PEAK,C1.0
1.5837538e-08,7.8326525e-07,EVENT_END,nan
6.405512e-09,6.021932e-07,EVENT_START,nan
2.730708e-06,1.6430793e-05,EVENT_PEAK,M1.6
7.2258564e-07,7.678257e-06,EVENT_END,nan
1e-09,6.054919e-07,POST_EVENT,nan
1e-09,4.1983247e-07,EVENT_START,nan
1.1296205e-08,5.954852e-07,EVENT_PEAK,B5.9
1e-09,4.528796e-07,EVENT_END,nan
1e-09,4.5964984e-07,EVENT_START,nan
2.3981437e-08,8.70013e-07,EVENT_PEAK,B8.7
7.277113e-09,7.0032877e-07,EVENT_START,nan
1.9949628e-08,8.6404964e-07,EVENT_PEAK,B8.6
9.17089e-09,7.391985e-07,EVENT_END,nan
4.6562376e-09,6.838724e-07,POST_EVENT,nan
2.240661e-09,4.6774292e-07,EVENT_START,nan
6.2896135e-07,4.7412536e-06,EVENT_PEAK,C4.7
9.835348e-08,1.1879777e-06,EVENT_END,nan
2.2677769e-09,4.78835e-07,POST_EVENT,nan
1e-09,3.6811852e-07,EVENT_START,nan
5.1011018e-09,5.417366e-07,EVENT_PEAK,B5.4
1e-09,4.7634646e-07,EVENT_START,nan
7.3521647e-09,5.6821324e-07,EVENT_PEAK,B5.6
1e-09,5.1614586e-07,EVENT_END,nan
1e-09,4.7132013e-07,POST_EVENT,nan
1e-09,3.643689e-07,EVENT_START,nan
9.855456e-09,5.709799e-07,EVENT_PEAK,B5.7
1.8662443e-09,4.4116973e-07,EVENT_END,nan
1e-09,3.59697e-07,POST_EVENT,nan
1.9114772e-09,3.428195e-07,EVENT_START,nan
1.732248e-08,7.025413e-07,EVENT_PEAK,B7.0
4.006402e-09,4.978269e-07,EVENT_END,nan
6.832177e-09,4.51099e-07,EVENT_START,nan
3.3287172e-08,7.947627e-07,EVENT_PEAK,B7.9
1.0090338e-08,5.890606e-07,EVENT_END,nan
4.7453845e-09,4.5113782e-07,POST_EVENT,nan
6.967247e-09,2.9611766e-07,EVENT_START,nan
1.704969e-08,4.6537392e-07,EVENT_PEAK,B4.6
8.873034e-09,3.713436e-07,EVENT_END,nan
3.8979118e-09,3.243291e-07,EVENT_START,nan
3.794958e-08,8.569645e-07,EVENT_PEAK,B8.5
1.2576348e-08,5.850664e-07,EVENT_END,nan
5.182438e-09,3.416114e-07,POST_EVENT,nan
6.4175447e-09,2.7582507e-07,EVENT_START,nan
2.3476066e-08,5.0825486e-07,EVENT_PEAK,B5.0
5.7057545e-09,2.8314665e-07,EVENT_END,nan
4.627923e-09,2.640852e-07,POST_EVENT,nan
2.1610267e-09,2.658249e-07,EVENT_START,nan
1.7871937e-08,4.0535744e-07,EVENT_PEAK,B4.0
3.864633e-09,2.861788e-07,EVENT_END,nan
2.6546503e-09,2.5707072e-07,POST_EVENT,nan
2.3390638e-09,2.6230438e-07,EVENT_START,nan
2.307429e-08,5.085309e-07,EVENT_PEAK,B5.0
7.093462e-09,3.4333675e-07,EVENT_END,nan
1.136611e-09,3.0592383e-07,EVENT_START,nan
1.2452856e-08,4.232606e-07,EVENT_PEAK,B4.2
3.3488898e-09,3.3004085e-07,EVENT_END,nan
2.2101574e-09,3.0233238e-07,POST_EVENT,nan
3.1816543e-09,3.0222438e-07,EVENT_START,nan
1.2983335e-08,4.7166066e-07,EVENT_PEAK,B4.7
3.2380034e-09,3.596495e-07,EVENT_END,nan
2.0140476e-09,2.8009e-07,POST_EVENT,nan
1.8286843e-09,2.4856936e-07,EVENT_START,nan
1.5718872e-08,4.3358935e-07,EVENT_PEAK,B4.3
2.7941014e-09,2.808341e-07,EVENT_END,nan
2.8216218e-09,2.6555458e-07,EVENT_START,nan
1.3513379e-08,4.2122926e-07,EVENT_PEAK,B4.2
2.2604383e-09,3.2050892e-07,EVENT_END,nan
1e-09,2.6324994e-07,POST_EVENT,nan
3.014877e-09,2.9381485e-07,EVENT_START,nan
2.7892687e-08,4.8619177e-07,EVENT_PEAK,B4.8
5.2840528e-09,3.767915e-07,EVENT_END,nan
6.885787e-09,3.9016896e-07,EVENT_START,nan
2.0580885e-07,1.9964314e-06,EVENT_PEAK,C1.9
3.628898e-08,1.0792355e-06,EVENT_END,nan
5.4696025e-09,4.1919515e-07,POST_EVENT,nan
6.2982797e-09,4.344089e-07,EVENT_START,nan
4.6936117e-07,4.6331975e-06,EVENT_PEAK,C4.6
2.5471778e-07,3.1952998e-06,EVENT_START,nan
1.2480899e-06,1.0010599e-05,EVENT_PEAK,M1.0
4.2296108e-07,5.8576943e-06,EVENT_END,nan
1.4203191e-07,3.0484068e-06,POST_EVENT,nan
4.030167e-09,2.8915133e-07,EVENT_START,nan
1.38954555e-08,4.6477246e-07,EVENT_PEAK,B4.6
4.8275224e-09,3.2276074e-07,EVENT_END,nan
2.4507043e-09,2.8119675e-07,POST_EVENT,nan
4.645925e-09,3.2027347e-07,EVENT_START,nan
1.6662158e-08,4.4905258e-07,EVENT_PEAK,B4.4
5.493303e-09,3.7644764e-07,EVENT_END,nan
2.6121056e-09,3.166112e-07,POST_EVENT,nan
6.749518e-09,4.0005634e-07,EVENT_START,nan
4.9135384e-08,8.073962e-07,EVENT_PEAK,B8.0
1.4209266e-08,5.654975e-07,EVENT_END,nan
4.5057924e-08,7.277438e-07,EVENT_START,nan
1.13113686e-07,1.2506134e-06,EVENT_PEAK,C1.2
3.722199e-08,9.43736e-07,EVENT_END,nan
1.7640486e-08,7.086658e-07,POST_EVENT,nan
2.6245661e-09,3.324522e-07,EVENT_START,nan
1.0598312e-06,8.2795905e-06,EVENT_PEAK,C8.2
2.1547147e-07,3.653355e-06,EVENT_END,nan
3.791903e-09,3.5606618e-07,POST_EVENT,nan
4.5307913e-09,3.4429635e-07,EVENT_START,nan
2.3132385e-08,6.416598e-07,EVENT_PEAK,B6.4
4.5016972e-09,4.402306e-07,EVENT_END,nan
2.4182916e-09,3.270385e-07,POST_EVENT,nan
3.2623573e-09,2.0162874e-07,EVENT_START,nan
1.0789271e-08,2.9698737e-07,EVENT_PEAK,B2.9
3.6791172e-09,2.42793e-07,EVENT_END,nan
7.0095862e-09,2.6393806e-07,EVENT_START,nan
1.1561136e-06,1.1500512e-05,EVENT_PEAK,M1.1
3.204185e-07,5.242857e-06,EVENT_END,nan
2.2780502e-09,2.70375e-07,POST_EVENT,nan
2.2372912e-09,2.3977833e-07,EVENT_START,nan
1.3434733e-08,3.5896417e-07,EVENT_PEAK,B3.5
5.1984244e-09,2.9934628e-07,EVENT_END,nan
2.3851159e-09,2.5968077e-07,EVENT_START,nan
2.4445068e-08,5.430224e-07,EVENT_PEAK,B5.4
1.2482816e-08,4.3446056e-07,EVENT_START,nan
1.0988556e-08,4.5424736e-07,EVENT_PEAK,B4.5
8.705392e-09,4.3074422e-07,EVENT_END,nan
8.490177e-09,4.2264327e-07,POST_EVENT,nan
4.2349395e-09,2.5015584e-07,EVENT_START,nan
3.3711732e-08,7.122117e-07,EVENT_PEAK,B7.1
